customer_key,customer_id,first_name,last_name,email,loyalty_status,segment,region
3825,CUST03825,Lacey,Watts,jbrown@example.net,Platinum,Wholesale,South
3826,CUST03826,Lacey,Fritz,ijackson@example.org,Platinum,Standard,North
3827,CUST03827,Amanda,Acevedo,znelson@example.com,Bronze,Premium,East
3828,CUST03828,Grant,Garza,turnerjon@example.net,Platinum,Premium,South
3829,CUST03829,Kimberly,Atkinson,middletonanthony@example.org,Silver,Standard,East
3830,CUST03830,Timothy,Diaz,sydney98@example.com,Gold,Premium,North
3831,CUST03831,Phillip,Mullen,john49@example.org,Bronze,Premium,South
3832,CUST03832,Isaiah,Long,paul52@example.org,Bronze,Standard,West
3833,CUST03833,Derrick,Rubio,elizabeth61@example.org,Platinum,Premium,North
3834,CUST03834,David,Williams,cynthia75@example.net,Silver,Wholesale,South
3835,CUST03835,Chase,Jones,glowe@example.org,Silver,Wholesale,North
3836,CUST03836,Nicholas,Davidson,colleenhanson@example.net,Silver,Premium,North
3837,CUST03837,Christina,Hughes,ssmith@example.net,Bronze,Premium,South
3838,CUST03838,James,Baker,sarahschultz@example.org,Platinum,Wholesale,South
3839,CUST03839,Laura,Williams,roblesrhonda@example.org,Gold,Premium,North
3840,CUST03840,Zachary,Owens,debramarshall@example.com,Gold,Premium,North
3841,CUST03841,Heather,Thomas,davismichael@example.com,Bronze,Standard,North
3842,CUST03842,Jessica,Long,stacy60@example.org,Platinum,Standard,West
3843,CUST03843,Andrew,Johnson,gonzalesvanessa@example.com,Silver,Standard,North
3844,CUST03844,James,Mendoza,halltracy@example.com,Silver,Standard,South
3845,CUST03845,Andrew,Nelson,michaelwright@example.net,Silver,Standard,North
3846,CUST03846,Kevin,Jarvis,mclaughlinjoanna@example.net,Bronze,Wholesale,South
3847,CUST03847,Brittney,Gross,alison63@example.net,Platinum,Wholesale,West
3848,CUST03848,Virginia,Garza,matthew49@example.net,Silver,Wholesale,East
3849,CUST03849,David,Wilkinson,cjohnson@example.net,Silver,Standard,East
3850,CUST03850,Michelle,Lewis,katherine78@example.com,Bronze,Wholesale,South
3851,CUST03851,Morgan,Chan,cward@example.com,Bronze,Standard,East
3852,CUST03852,James,Stout,glenflores@example.org,Silver,Premium,West
3853,CUST03853,Michael,Fisher,browntyler@example.net,Gold,Premium,North
3854,CUST03854,Susan,Lindsey,jbrown@example.net,Platinum,Standard,West
3855,CUST03855,Stephanie,Harvey,heidiperez@example.net,Platinum,Wholesale,South
3856,CUST03856,Charles,Downs,reidwilliam@example.org,Bronze,Premium,East
3857,CUST03857,George,Ramirez,qsmith@example.com,Platinum,Premium,West
3858,CUST03858,Claudia,Davidson,ibarrajustin@example.net,Bronze,Wholesale,South
3859,CUST03859,Pamela,Mathis,clinealan@example.org,Platinum,Wholesale,North
3860,CUST03860,Christopher,Mcguire,louis53@example.org,Bronze,Premium,North
3861,CUST03861,Robert,Faulkner,stephaniesanders@example.com,Platinum,Standard,West
3862,CUST03862,Lynn,Mcdonald,joseph68@example.com,Silver,Premium,North
3863,CUST03863,Johnny,Lang,lopezmelinda@example.net,Platinum,Standard,East
3864,CUST03864,Frances,Cook,ashleeconley@example.net,Platinum,Standard,East
3865,CUST03865,Calvin,Reese,nicolegreen@example.com,Gold,Wholesale,South
3866,CUST03866,Timothy,Beck,drakesarah@example.net,Bronze,Premium,South
3867,CUST03867,Jennifer,Mccormick,cynthia53@example.com,Bronze,Premium,South
3868,CUST03868,Michelle,Brown,larsendeanna@example.org,Platinum,Wholesale,North
3869,CUST03869,Diana,Hoffman,samanthawilkerson@example.com,Bronze,Standard,North
3870,CUST03870,William,Cooper,ngiles@example.org,Silver,Premium,West
3871,CUST03871,Sarah,Bryan,lindseyriley@example.org,Gold,Wholesale,East
3872,CUST03872,Kelsey,Vincent,greenalec@example.com,Gold,Premium,North
3873,CUST03873,Kaitlyn,Murphy,wesley77@example.org,Silver,Wholesale,West
3874,CUST03874,Raymond,Davis,pamelalawrence@example.org,Platinum,Wholesale,East
3875,CUST03875,Elaine,Peterson,nholmes@example.net,Platinum,Standard,South
3876,CUST03876,Pamela,Wright,ycordova@example.org,Bronze,Premium,South
3877,CUST03877,Lauren,Sherman,clarence78@example.net,Platinum,Premium,West
3878,CUST03878,Shawn,Campbell,dmason@example.org,Bronze,Premium,West
3879,CUST03879,Joshua,Stephenson,tammybrown@example.org,Platinum,Wholesale,East
3880,CUST03880,Melissa,Gardner,dominic57@example.com,Gold,Premium,West
3881,CUST03881,Kimberly,Smith,ryansanders@example.net,Platinum,Standard,North
3882,CUST03882,Megan,Tucker,matthewbowers@example.net,Bronze,Premium,North
3883,CUST03883,Rebecca,Adams,dawn85@example.org,Platinum,Premium,North
3884,CUST03884,Christopher,Wyatt,harrisrichard@example.com,Platinum,Premium,North
3885,CUST03885,Maria,Bailey,brookscody@example.org,Bronze,Standard,West
3886,CUST03886,Brittney,Jacobson,umarks@example.net,Platinum,Wholesale,South
3887,CUST03887,Rebecca,Johnson,evanshector@example.com,Bronze,Wholesale,South
3888,CUST03888,George,Buchanan,jared11@example.net,Bronze,Wholesale,South
3889,CUST03889,Lisa,Ross,bmartinez@example.net,Platinum,Standard,East
3890,CUST03890,Cody,Holland,wardmatthew@example.com,Platinum,Wholesale,North
3891,CUST03891,Christina,Jackson,angela96@example.org,Gold,Wholesale,West
3892,CUST03892,Amy,Ray,jacksondebra@example.org,Platinum,Premium,East
3893,CUST03893,Andrew,Wilson,ethan46@example.org,Silver,Standard,East
3894,CUST03894,Paula,Martinez,yharris@example.com,Silver,Premium,South
3895,CUST03895,Matthew,Lawson,floresalexandra@example.net,Silver,Premium,East
3896,CUST03896,David,Gonzalez,wilkersoncharles@example.org,Silver,Premium,West
3897,CUST03897,Robert,Andrews,tyler24@example.com,Bronze,Standard,West
3898,CUST03898,Joshua,Thomas,jonrodriguez@example.com,Gold,Standard,South
3899,CUST03899,John,Adams,austin97@example.org,Bronze,Premium,East
3900,CUST03900,Annette,Mitchell,robert73@example.org,Platinum,Standard,North
3901,CUST03901,Louis,Briggs,ocruz@example.net,Silver,Standard,West
3902,CUST03902,Erin,Hill,lucasbrittany@example.com,Platinum,Premium,East
3903,CUST03903,Melissa,Obrien,ericksonvicki@example.net,Platinum,Wholesale,North
3904,CUST03904,Amber,Cook,vanessatorres@example.net,Gold,Premium,South
3905,CUST03905,Sarah,Johnson,dsparks@example.org,Silver,Premium,North
3906,CUST03906,Nicole,Nelson,marilynjackson@example.org,Platinum,Premium,West
3907,CUST03907,Lisa,Nelson,michael94@example.com,Silver,Premium,North
3908,CUST03908,Susan,Heath,emily22@example.com,Platinum,Premium,North
3909,CUST03909,John,Wolf,melissaadams@example.net,Gold,Standard,East
3910,CUST03910,Carmen,Stewart,taylor98@example.org,Gold,Standard,South
3911,CUST03911,Nancy,Estrada,brett76@example.org,Platinum,Premium,West
3912,CUST03912,Shannon,Quinn,brownrita@example.net,Silver,Standard,South
3913,CUST03913,Dylan,Bailey,xvelez@example.com,Bronze,Wholesale,North
3914,CUST03914,Anthony,Johnson,qjackson@example.net,Platinum,Premium,East
3915,CUST03915,Cynthia,Gillespie,darrell27@example.com,Silver,Premium,North
3916,CUST03916,Shawn,Garcia,dleonard@example.org,Gold,Wholesale,East
3917,CUST03917,Kelly,Stark,dixondaniel@example.net,Bronze,Premium,East
3918,CUST03918,Melissa,Anderson,boyddavid@example.com,Bronze,Premium,South
3919,CUST03919,Brian,Nash,manuel65@example.net,Gold,Premium,North
3920,CUST03920,Glenn,Grimes,plewis@example.org,Platinum,Wholesale,South
3921,CUST03921,Joel,Wall,vanessasanchez@example.com,Silver,Standard,West
3922,CUST03922,William,Dean,fcowan@example.org,Silver,Wholesale,East
3923,CUST03923,Brian,Russell,chelseataylor@example.com,Platinum,Standard,South
3924,CUST03924,David,Fry,cooperkatherine@example.org,Bronze,Wholesale,South
3925,CUST03925,Alicia,Mullins,mooremichael@example.org,Platinum,Standard,East
3926,CUST03926,Lindsey,Evans,warrenkimberly@example.net,Bronze,Premium,West
3927,CUST03927,Erik,Morgan,jeffreyelliott@example.net,Platinum,Standard,South
3928,CUST03928,David,Blair,rhondadavis@example.net,Silver,Premium,North
3929,CUST03929,Christopher,Davis,hernandezpatricia@example.net,Gold,Standard,North
3930,CUST03930,Dawn,Lee,bcooper@example.net,Silver,Standard,West
3931,CUST03931,Shelly,Travis,obean@example.com,Bronze,Wholesale,North
3932,CUST03932,Taylor,Kirby,meghan08@example.org,Bronze,Standard,North
3933,CUST03933,Kimberly,Evans,rachelbush@example.org,Bronze,Premium,East
3934,CUST03934,Justin,Ingram,yrivera@example.com,Silver,Premium,South
3935,CUST03935,Kathleen,Shields,brownlori@example.com,Platinum,Standard,South
3936,CUST03936,Devon,Burnett,stevetaylor@example.net,Bronze,Wholesale,North
3937,CUST03937,Deborah,Herrera,daleclark@example.net,Gold,Wholesale,North
3938,CUST03938,Thomas,Kirby,deannathompson@example.net,Gold,Wholesale,North
3939,CUST03939,James,Haley,rebecca66@example.org,Platinum,Premium,East
3940,CUST03940,Brian,Haley,charleswhite@example.net,Gold,Premium,West
3941,CUST03941,Kimberly,Gilbert,dpatterson@example.com,Platinum,Wholesale,North
3942,CUST03942,Andrea,Price,pamelagregory@example.org,Bronze,Standard,West
3943,CUST03943,Alyssa,Anderson,john47@example.net,Bronze,Wholesale,West
3944,CUST03944,Kelly,Washington,pstokes@example.org,Gold,Standard,West
3945,CUST03945,Maria,Richardson,allisonspears@example.net,Silver,Wholesale,North
3946,CUST03946,Kaitlyn,Jones,charles43@example.net,Silver,Premium,North
3947,CUST03947,Andrew,Roberson,garcianicholas@example.org,Bronze,Standard,South
3948,CUST03948,Cristian,Martin,serranoleslie@example.net,Silver,Standard,West
3949,CUST03949,Mark,Smith,dawnortega@example.com,Bronze,Wholesale,North
3950,CUST03950,Angela,Scott,jjones@example.com,Platinum,Wholesale,East
3951,CUST03951,Steven,Myers,danielle08@example.com,Platinum,Premium,South
3952,CUST03952,Ashley,Graves,jessicahaas@example.com,Platinum,Standard,West
3953,CUST03953,John,Gonzales,ukramer@example.org,Bronze,Standard,East
3954,CUST03954,Angel,Wheeler,mary70@example.net,Platinum,Premium,East
3955,CUST03955,Robert,Burke,lopezcharles@example.org,Gold,Premium,South
3956,CUST03956,Lisa,Brown,michelleblevins@example.org,Platinum,Standard,North
3957,CUST03957,Jacqueline,Lester,jonathanbuckley@example.org,Platinum,Wholesale,East
3958,CUST03958,Kevin,Mejia,wdixon@example.net,Silver,Wholesale,North
3959,CUST03959,Shawn,Pitts,greengina@example.com,Bronze,Premium,East
3960,CUST03960,Jimmy,Wong,lopezeric@example.org,Bronze,Wholesale,West
3961,CUST03961,Rebecca,Hines,michaelpayne@example.net,Platinum,Wholesale,South
3962,CUST03962,Jennifer,Mata,ojohnson@example.net,Bronze,Premium,North
3963,CUST03963,Robert,Lowe,kennethherring@example.com,Silver,Premium,West
3964,CUST03964,Bradley,Hooper,lalexander@example.net,Gold,Standard,West
3965,CUST03965,Elizabeth,Huber,jasoncruz@example.org,Bronze,Wholesale,West
3966,CUST03966,Susan,Lopez,sarah55@example.com,Platinum,Standard,North
3967,CUST03967,David,Craig,kanegordon@example.com,Bronze,Standard,East
3968,CUST03968,Ralph,Lewis,watkinsnicole@example.org,Bronze,Premium,North
3969,CUST03969,Mark,Rivera,rbryant@example.net,Gold,Standard,West
3970,CUST03970,Danielle,Clark,donnawhite@example.com,Silver,Premium,East
3971,CUST03971,Christina,Hardin,amyramirez@example.net,Silver,Wholesale,South
3972,CUST03972,Denise,Wiley,amiles@example.com,Platinum,Wholesale,North
3973,CUST03973,Michael,Adams,thomas16@example.org,Gold,Standard,East
3974,CUST03974,Lauren,Day,romerojill@example.org,Silver,Premium,West
3975,CUST03975,Amber,Williams,christian29@example.net,Bronze,Premium,North
3976,CUST03976,Summer,Jones,thomasramos@example.org,Silver,Standard,East
3977,CUST03977,Brittney,Andrade,lozanomichael@example.org,Silver,Wholesale,West
3978,CUST03978,Peter,Diaz,qsmall@example.org,Bronze,Premium,North
3979,CUST03979,Samuel,Smith,lynnshah@example.net,Silver,Wholesale,West
3980,CUST03980,Larry,Kramer,achristensen@example.com,Gold,Standard,West
3981,CUST03981,Jennifer,Foster,burnsjohn@example.net,Silver,Standard,West
3982,CUST03982,Kimberly,Sanchez,amandajackson@example.org,Platinum,Standard,South
3983,CUST03983,Brandi,Bass,yturner@example.net,Silver,Wholesale,North
3984,CUST03984,Robin,Wang,garyschaefer@example.net,Silver,Wholesale,East
3985,CUST03985,Angela,Liu,ydaniels@example.net,Platinum,Standard,South
3986,CUST03986,Rachel,Cooper,kristymoore@example.net,Bronze,Wholesale,North
3987,CUST03987,Jenna,Stevens,gloriageorge@example.com,Platinum,Standard,East
3988,CUST03988,Casey,Nelson,austin16@example.net,Platinum,Standard,West
3989,CUST03989,Claire,Griffin,scarter@example.org,Silver,Wholesale,West
3990,CUST03990,Robert,Roy,zbrown@example.org,Platinum,Wholesale,East
3991,CUST03991,Nicole,Juarez,vgray@example.net,Bronze,Wholesale,East
3992,CUST03992,Emily,Wallace,courtneygomez@example.net,Gold,Standard,West
3993,CUST03993,Victoria,Chang,hlawrence@example.net,Gold,Wholesale,West
3994,CUST03994,Karen,Wolfe,caitlyncontreras@example.org,Platinum,Premium,North
3995,CUST03995,Jennifer,Wilson,nathaniel10@example.com,Platinum,Wholesale,North
3996,CUST03996,Sheri,Sanchez,williamwebb@example.org,Silver,Wholesale,East
3997,CUST03997,Robert,Gallagher,kramermiguel@example.com,Platinum,Wholesale,North
3998,CUST03998,Angela,Salazar,nevans@example.com,Gold,Wholesale,North
3999,CUST03999,Stephanie,Goodman,chad81@example.net,Platinum,Wholesale,East
4000,CUST04000,Ashley,Roman,nnichols@example.com,Gold,Wholesale,North
4001,CUST04001,Lauren,Martinez,georgetorres@example.net,Silver,Wholesale,North
4002,CUST04002,Teresa,Bell,calvin06@example.org,Bronze,Wholesale,North
4003,CUST04003,Lori,Stevenson,emily24@example.org,Bronze,Premium,North
4004,CUST04004,Jared,Reed,hansonpatrick@example.org,Platinum,Premium,North
4005,CUST04005,David,Byrd,edwardscheryl@example.com,Silver,Premium,East
4006,CUST04006,Daniel,Jackson,norriserica@example.org,Bronze,Wholesale,South
4007,CUST04007,Michelle,Garcia,wlee@example.org,Silver,Standard,East
4008,CUST04008,Timothy,Caldwell,zlevy@example.org,Silver,Premium,West
4009,CUST04009,Gina,Livingston,sschaefer@example.org,Bronze,Premium,South
4010,CUST04010,Larry,Thompson,pfreeman@example.com,Bronze,Premium,West
4011,CUST04011,Karen,Arnold,amber18@example.org,Silver,Standard,North
4012,CUST04012,Julia,Medina,hrich@example.net,Gold,Wholesale,West
4013,CUST04013,Nicholas,Wilson,linda12@example.com,Bronze,Standard,South
4014,CUST04014,Michael,Mcdonald,scott15@example.org,Platinum,Wholesale,South
4015,CUST04015,John,Bryant,hannahhudson@example.org,Platinum,Premium,North
4016,CUST04016,Brittney,Schneider,victor94@example.com,Bronze,Premium,South
4017,CUST04017,David,Melton,cbarton@example.net,Bronze,Standard,East
4018,CUST04018,Joshua,Stevens,matthew80@example.com,Silver,Wholesale,East
4019,CUST04019,Alyssa,Ayers,pinedadaniel@example.org,Gold,Wholesale,East
4020,CUST04020,Albert,Snyder,ramoserica@example.com,Bronze,Premium,South
4021,CUST04021,Monica,Griffith,vwallace@example.org,Bronze,Standard,South
4022,CUST04022,Roberta,Rasmussen,millersandra@example.net,Gold,Standard,North
4023,CUST04023,Elizabeth,Jones,taylorpatrick@example.com,Platinum,Wholesale,North
4024,CUST04024,Emily,Stewart,taylorkenneth@example.net,Silver,Premium,West
4025,CUST04025,Theresa,Smith,fowlershannon@example.net,Gold,Wholesale,North
4026,CUST04026,Sarah,Frye,rgrant@example.org,Bronze,Wholesale,West
4027,CUST04027,Christopher,Hunt,lharris@example.net,Bronze,Standard,North
4028,CUST04028,Alexander,Cochran,gthompson@example.net,Silver,Premium,South
4029,CUST04029,Michelle,Lee,rdavis@example.com,Silver,Wholesale,West
4030,CUST04030,Tiffany,Reese,arnoldbryan@example.net,Silver,Wholesale,East
4031,CUST04031,Caroline,Davis,vburgess@example.org,Silver,Wholesale,East
4032,CUST04032,Julie,Black,znguyen@example.net,Bronze,Premium,West
4033,CUST04033,Martha,Raymond,bakerellen@example.org,Platinum,Premium,East
4034,CUST04034,Joshua,Ramirez,abarker@example.com,Platinum,Standard,West
4035,CUST04035,Elizabeth,Haynes,jonclark@example.net,Gold,Wholesale,East
4036,CUST04036,Cassandra,Williams,gomeztara@example.org,Bronze,Wholesale,West
4037,CUST04037,Gavin,Rodriguez,qtodd@example.com,Gold,Wholesale,East
4038,CUST04038,Linda,Duncan,gregory34@example.org,Bronze,Standard,West
4039,CUST04039,Troy,Garrett,tylerholmes@example.org,Platinum,Wholesale,North
4040,CUST04040,Julia,Humphrey,coxjanet@example.org,Platinum,Premium,North
4041,CUST04041,Catherine,Henry,christine42@example.net,Bronze,Standard,East
4042,CUST04042,John,Gordon,melissacardenas@example.net,Gold,Premium,West
4043,CUST04043,Brandy,Bailey,karlarangel@example.org,Gold,Standard,East
4044,CUST04044,Alex,Tucker,kmacdonald@example.net,Silver,Premium,North
4045,CUST04045,John,Smith,heatherchavez@example.com,Platinum,Wholesale,North
4046,CUST04046,Jonathon,Rowe,kelly91@example.net,Silver,Standard,West
4047,CUST04047,Samuel,Newman,markfarmer@example.org,Gold,Standard,North
4048,CUST04048,Christopher,Lowe,mkennedy@example.org,Platinum,Standard,North
4049,CUST04049,Daniel,Alexander,dwelch@example.net,Gold,Premium,North
4050,CUST04050,Molly,King,donna22@example.com,Silver,Standard,South
4051,CUST04051,Christopher,Fox,rodriguezbruce@example.net,Platinum,Wholesale,East
4052,CUST04052,James,Hill,sylvia76@example.org,Gold,Standard,South
4053,CUST04053,Scott,Copeland,edward22@example.com,Silver,Wholesale,East
4054,CUST04054,Jason,Strong,jasonlopez@example.org,Gold,Premium,West
4055,CUST04055,Jaime,Conway,markroberts@example.net,Silver,Standard,North
4056,CUST04056,Angel,Brown,pricewilliam@example.org,Bronze,Wholesale,South
4057,CUST04057,Jerome,Boyd,gbell@example.com,Bronze,Premium,North
4058,CUST04058,Emma,Ellis,thomas30@example.com,Bronze,Standard,North
4059,CUST04059,Joshua,Duncan,kevin23@example.com,Bronze,Premium,North
4060,CUST04060,Briana,Andrews,deborahmurphy@example.com,Bronze,Premium,West
4061,CUST04061,Gilbert,Shaffer,nfernandez@example.org,Platinum,Premium,South
4062,CUST04062,Alex,Logan,jonathannielsen@example.org,Gold,Premium,West
4063,CUST04063,Stephanie,Johnson,griffinrichard@example.org,Silver,Standard,South
4064,CUST04064,Kent,Myers,jessica75@example.org,Platinum,Premium,South
4065,CUST04065,Stephanie,Lee,qalexander@example.com,Platinum,Wholesale,North
4066,CUST04066,Sarah,Murray,rlee@example.com,Gold,Standard,West
4067,CUST04067,Darren,Guerrero,tbarrera@example.net,Silver,Wholesale,North
4068,CUST04068,Jason,Cameron,richardmartin@example.com,Gold,Wholesale,West
4069,CUST04069,Ryan,Price,jose96@example.net,Platinum,Standard,East
4070,CUST04070,Billy,Johnson,rodriguezeric@example.org,Bronze,Standard,West
4071,CUST04071,Benjamin,Dixon,dlane@example.net,Platinum,Premium,North
4072,CUST04072,Carolyn,Levy,vanessa98@example.org,Silver,Standard,East
4073,CUST04073,Michelle,Romero,brandon28@example.com,Bronze,Standard,South
4074,CUST04074,Michelle,White,wbrown@example.net,Bronze,Wholesale,South
4075,CUST04075,Brian,Wood,johnsonryan@example.net,Gold,Standard,East
4076,CUST04076,Kathleen,Lawson,tony37@example.com,Bronze,Wholesale,West
4077,CUST04077,Mark,Williams,campbelljohn@example.com,Platinum,Standard,West
4078,CUST04078,Brenda,Lawson,ayoung@example.net,Silver,Standard,East
4079,CUST04079,Lisa,Hardy,robinsondebbie@example.org,Gold,Standard,East
4080,CUST04080,Brenda,Woodard,leecooke@example.org,Silver,Wholesale,West
4081,CUST04081,Regina,Gardner,murphybrett@example.net,Platinum,Standard,West
4082,CUST04082,Thomas,Sandoval,bryantkatrina@example.net,Gold,Wholesale,West
4083,CUST04083,Christopher,Wright,jeffrey95@example.net,Bronze,Premium,South
4084,CUST04084,Maurice,Davenport,christine32@example.com,Silver,Standard,North
4085,CUST04085,Christopher,Roberts,nrodriguez@example.com,Platinum,Premium,West
4086,CUST04086,Rachel,Jones,sjacobs@example.net,Silver,Wholesale,North
4087,CUST04087,James,Barr,ygutierrez@example.net,Silver,Wholesale,West
4088,CUST04088,Michael,Howard,jchapman@example.com,Silver,Wholesale,South
4089,CUST04089,April,West,josephsimmons@example.org,Bronze,Standard,South
4090,CUST04090,Kelly,Wade,lawrencelopez@example.com,Gold,Premium,South
4091,CUST04091,Caroline,Barnett,snyderdiana@example.com,Gold,Premium,South
4092,CUST04092,Kenneth,Cameron,hawkinssarah@example.net,Gold,Premium,South
4093,CUST04093,Linda,Fuentes,leerichard@example.com,Bronze,Standard,East
4094,CUST04094,Cory,Houston,davidellis@example.com,Bronze,Premium,West
4095,CUST04095,Eddie,Osborn,irichardson@example.org,Bronze,Standard,East
4096,CUST04096,Erin,Webster,pam66@example.com,Silver,Standard,East
4097,CUST04097,Brittany,Carroll,rachel55@example.com,Silver,Wholesale,East
4098,CUST04098,Caitlin,Garner,marisasmith@example.org,Gold,Premium,West
4099,CUST04099,Martin,Clark,bguerrero@example.net,Silver,Premium,West
4100,CUST04100,Richard,Gates,debracarter@example.net,Platinum,Wholesale,North
4101,CUST04101,Chad,Nelson,gpruitt@example.com,Gold,Premium,East
4102,CUST04102,Courtney,Morris,jessicavincent@example.com,Silver,Premium,North
4103,CUST04103,Desiree,Klein,jbrown@example.org,Gold,Wholesale,North
4104,CUST04104,Tiffany,Rich,njohnson@example.com,Bronze,Wholesale,South
4105,CUST04105,David,Scott,bondkrista@example.com,Gold,Standard,North
4106,CUST04106,Christopher,Chase,amandajones@example.org,Gold,Premium,West
4107,CUST04107,Manuel,Hubbard,brittany23@example.net,Bronze,Wholesale,North
4108,CUST04108,Anthony,Harmon,jgarza@example.org,Bronze,Wholesale,East
4109,CUST04109,Trevor,Conner,stephanie53@example.org,Platinum,Premium,West
4110,CUST04110,Michael,Mcclain,kevin43@example.com,Platinum,Standard,South
4111,CUST04111,Martin,Ayala,ramirezdillon@example.com,Gold,Wholesale,South
4112,CUST04112,Jason,Pruitt,elizabethjohnson@example.org,Bronze,Wholesale,North
4113,CUST04113,Suzanne,Freeman,jessica96@example.org,Platinum,Standard,South
4114,CUST04114,Scott,Johnson,brownangela@example.net,Platinum,Premium,East
4115,CUST04115,Stephanie,Adams,daniel12@example.com,Platinum,Wholesale,West
4116,CUST04116,Joseph,Evans,qbarnes@example.org,Gold,Wholesale,South
4117,CUST04117,Travis,Torres,harrissarah@example.org,Gold,Wholesale,East
4118,CUST04118,Vincent,Davidson,qharris@example.org,Gold,Premium,East
4119,CUST04119,James,Sanchez,gordonandrew@example.com,Platinum,Standard,South
4120,CUST04120,Mark,Dillon,tanner86@example.org,Bronze,Standard,South
4121,CUST04121,Tiffany,Wade,greyes@example.org,Platinum,Wholesale,North
4122,CUST04122,Roberto,Johnson,harrissherry@example.net,Gold,Wholesale,South
4123,CUST04123,Theresa,Cummings,jeffrey92@example.net,Silver,Standard,East
4124,CUST04124,Cheryl,Serrano,stephenpowell@example.net,Silver,Premium,West
4125,CUST04125,Tammy,Gibson,isaiahhorton@example.com,Gold,Premium,East
4126,CUST04126,Dana,Mercer,hthompson@example.com,Platinum,Standard,East
4127,CUST04127,Vanessa,Wilkerson,ygriffin@example.net,Platinum,Premium,South
4128,CUST04128,Jason,Torres,vargaslindsey@example.com,Platinum,Standard,East
4129,CUST04129,Jeremy,Zimmerman,grace14@example.net,Bronze,Standard,East
4130,CUST04130,Sean,Gonzalez,istanley@example.org,Gold,Standard,North
4131,CUST04131,Mitchell,Howard,miguel81@example.net,Gold,Standard,South
4132,CUST04132,Janet,Kramer,christina25@example.org,Bronze,Wholesale,East
4133,CUST04133,Michael,Nguyen,msmith@example.net,Gold,Premium,South
4134,CUST04134,Heidi,Flores,karenmyers@example.com,Gold,Wholesale,South
4135,CUST04135,Jesus,Smith,tjenkins@example.org,Platinum,Premium,West
4136,CUST04136,Brian,Parker,james79@example.net,Platinum,Wholesale,West
4137,CUST04137,Whitney,Foster,dennis44@example.net,Platinum,Standard,West
4138,CUST04138,Jessica,Miller,santosjessica@example.com,Bronze,Wholesale,East
4139,CUST04139,Michelle,Garcia,michaelscott@example.com,Gold,Premium,South
4140,CUST04140,Michael,Miller,judy89@example.com,Gold,Wholesale,South
4141,CUST04141,Susan,Mckenzie,kevin56@example.com,Platinum,Standard,South
4142,CUST04142,Jacqueline,Gross,ddougherty@example.net,Silver,Premium,West
4143,CUST04143,Heather,Cook,jerry52@example.com,Bronze,Standard,North
4144,CUST04144,Dorothy,Compton,iwallace@example.org,Bronze,Wholesale,North
4145,CUST04145,Kari,Madden,pbrown@example.net,Gold,Standard,North
4146,CUST04146,Wanda,Martinez,elaine13@example.com,Platinum,Premium,South
4147,CUST04147,Carol,Kennedy,tonymiller@example.org,Platinum,Wholesale,East
4148,CUST04148,Kristina,Wells,lori02@example.com,Bronze,Premium,East
4149,CUST04149,Amy,Pierce,jnicholson@example.org,Bronze,Standard,West
4150,CUST04150,Lori,Leon,ymcdonald@example.com,Silver,Wholesale,South
4151,CUST04151,Kimberly,Bennett,megan05@example.com,Silver,Standard,West
4152,CUST04152,Melody,Olson,abrady@example.net,Bronze,Standard,East
4153,CUST04153,Rachel,Webb,tshelton@example.org,Bronze,Wholesale,East
4154,CUST04154,Adam,Morris,laurenrubio@example.org,Bronze,Premium,West
4155,CUST04155,Christopher,Hoover,alyssamcmillan@example.org,Platinum,Wholesale,South
4156,CUST04156,Katherine,White,jane81@example.net,Bronze,Premium,West
4157,CUST04157,Richard,Jackson,rachaelyoung@example.net,Silver,Premium,North
4158,CUST04158,Lindsay,Brown,justincooper@example.net,Bronze,Standard,East
4159,CUST04159,David,Jacobs,elee@example.net,Silver,Premium,West
4160,CUST04160,Megan,Maddox,conniebenton@example.org,Silver,Standard,South
4161,CUST04161,Kristen,Erickson,gwallace@example.org,Silver,Wholesale,North
4162,CUST04162,Julie,Howell,longeddie@example.org,Gold,Premium,East
4163,CUST04163,Nicole,Johnson,phillip32@example.com,Silver,Standard,East
4164,CUST04164,Anthony,Lee,juliereynolds@example.org,Platinum,Premium,West
4165,CUST04165,Stephanie,James,sherri12@example.net,Bronze,Wholesale,North
4166,CUST04166,Michelle,Bray,sean41@example.org,Platinum,Standard,West
4167,CUST04167,Michael,Golden,noahlewis@example.org,Gold,Standard,North
4168,CUST04168,Matthew,Abbott,owilliams@example.net,Silver,Standard,East
4169,CUST04169,John,Moore,anthony07@example.org,Silver,Wholesale,West
4170,CUST04170,Jesus,Anderson,mcclainanna@example.org,Gold,Wholesale,West
4171,CUST04171,Robert,Smith,nblack@example.com,Silver,Wholesale,South
4172,CUST04172,Kevin,Dickson,jamesrobertson@example.org,Silver,Wholesale,West
4173,CUST04173,Philip,Murillo,igutierrez@example.net,Silver,Wholesale,East
4174,CUST04174,Theresa,Garcia,frankho@example.org,Platinum,Standard,West
4175,CUST04175,Renee,Kaiser,xsolomon@example.org,Silver,Wholesale,East
4176,CUST04176,Paul,Nelson,deckergerald@example.org,Platinum,Wholesale,North
4177,CUST04177,Charles,Howard,woodrachael@example.com,Platinum,Premium,South
4178,CUST04178,Jack,Bradley,victoriaandersen@example.net,Bronze,Premium,East
4179,CUST04179,Brenda,Bell,natalie58@example.com,Silver,Premium,North
4180,CUST04180,Shannon,Page,jeffreybowman@example.org,Silver,Standard,South
